12;occĭdo;";";occĭdo, -is, occidi, occasum, -ere;||;cadere, morire, tramontare;;sì;30;30
13;"commoveo (oltre a ""commuovere"")";";";commoveo, -moves, -movi, -motum, -movere;||;muovere con forza;;sì;30;30
14;circumvenio;";";circumvenio, -venis, -veni, -ventum, -venire;||;circondare;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;demum;;;";";certamente, alla fine;;sì;30;30
2;antea;;;";";prima;;sì;30;30
3;cotidie;;;";";ogni giorno;;sì;30;30
4;bis;;;";";due volte;;sì;30;30
5;equidem;;;";";senza dubbio;;sì;30;30
6;acriter;;;";";con forza;;sì;30;30
7;circiter (avv.);;;";";"circa (ma può essere anche preposizione con l'accusativo e in quel caso significa ""verso"")";;sì;30;30
8;penitus (avv.);;;";";profondamente;;sì;30;30
9;iuxta (avv.);;;";";accanto, parimenti;;sì;30;30
10;paulo;;;";";poco, un po';;sì;30;30
11;profecto;;;";";senz'altro;;sì;30;30
12;omnino;;;";";del tutto;;sì;30;30
13;nequiquam;;;";";invano;;sì;30;30
14;nuper;;;";";recentemente, poco fa;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;arbitror;";";arbitror, -aris, -atus sum, -ari;||;ritenere;;sì;30;30
2;persequor;";";"persequor, -eris, persecutus sum, -sequi (oltre a ""perseguire"")";||;inseguire, narrare;;sì;30;30
3;for;";";for, faris, fatus sum, fari;||;dire (poetico);;sì;30;30
4;testor;";";testor, -aris, testatus sum, -ari;||;testimoniare, attestare;;sì;30;30
5;potior;";";potior, -iris, potitus sum, -iri;||;impadronirsi;;sì;30;30
6;versor;";";versor, -aris, -atus sum, -ari;||;volgere, trovarsi;;sì;30;30
7;confiteor;";";confiteor, -eris, confessus sum, -eri;||;confessare;;sì;30;30
8;molior;";";molior, -iris, molitus sum, -iri;||;macchinare;;sì;30;30
9;comitor;";";comitor, -aris, comitatus sum, -ari;||;accompagnare;;sì;30;30
10;miseror;";";miseror, -aris, -atus sum, -ari;||;commiserare;;sì;30;30
11;cohortor;";";cohortor, -aris, -atus sum, -ari;||;esortare;;sì;30;30
12;adorior;";";adorior, -iris, adortus sum, -iri;||;assalire;;sì;30;30
13;affor;";";affor, -aris, affatus sum, -ari;||;parlare;;sì;30;30
14;furor;";";furor, -aris, -atus sum, -ari;||;rubare;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;vadum, -i;;;";";guado;;sì;30;30
2;minister, ministri;;;";";servitore, collaboratore;;sì;30;30
3;munitio, -onis;;;";";fortificazione;;sì;30;30
4;pelagus, -i;;;";";mare (poetico) (ricorda che è neutro della seconda);;sì;30;30
5;ortus, -us;;;";";nascita, oriente;;sì;30;30
6;commeatus, -us;;;";";convoglio, vettovaglie;;sì;30;30
7;lucus, -i;;;";";bosco;;sì;30;30
8;agger, eris;;;";";terrapieno;;sì;30;30
9;hiberna, -orum;;;";";accampamenti invernali;;sì;30;30
10;rus, ruris;;;";";campagna;;sì;30;30
11;letum, -i;;;";";morte;;sì;30;30
12;ensis, -is;;;";";spada;;sì;30;30
13;nauta, -ae;;;";";marinaio;;sì;30;30
14;deditio, -onis;;;";";resa;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;confirmo;";";confirmo, -as, -avi, -atum, -are;||;rafforzare;;sì;30;30
2;compleo;";";compleo, -es, -evi, -etum, -ere;||;riempire;;sì;30;30
3;comprehendo;";";comprehendo, -is, -prehendi, -prehensum, -ere;||;catturare;;sì;30;30
4;conscribo;";";conscribo, -is, -scripsi, -scriptum, -ere;||;arruolare;;sì;30;30
5;concito;";";concito, -as, -avi, -atum, -are;||;incitare;;sì;30;30
6;conicio;";";conicio, -is, -ieci, -iectum, -ere;||;gettare;;sì;30;30
7;neglego;";";neglego, -is, -lexi, -lectum, -ere;||;trascurare;;sì;30;30
8;refert;";";refert, retulit, referre;||;importa (verbo impersonale - si trova solo alla terza persona);;sì;30;30
9;munio;";";munio, -is, i(v)i, -itum, -ire;||;fortificare;;sì;30;30
10;adiungo;";";adiungo, -is, adiunxi, adiunctum, -ere;||;unire;;sì;30;30
11;arcesso;";";arcesso, -is, -i(v)i, -itum, -ere;||;far chiamare;;sì;30;30
12;impetro;";";impetro, -as, -avi, -atum, -are;||;supplicare;;sì;30;30
13;faveo;";";faveo, -es, favi, fatum, -ere;||;sostenere (regge il dativo), augurare (regge l'infinitiva o ut+cong.);;sì;30;30
14;attingo;";";attingo, -is, -tigi, -tactum, -ere;||;toccare;;sì;30;30
;;;;;;;;;
;;;;;;;;;
*;ne;;;";";CONGIUNZIONE : come circostanziale finale = affinché non, per non // come volitiva = che non // come circostanziale consecutiva = che non // con verba impediendi e recusandi = che // con verba timendi = che ||| AVVERBIO: non, né;;sì;30;30
*;ut;;;";";CONGIUNZIONE : come circostanziale finale = affinché , per  // come volitiva = che  // come circostanziale consecutiva = che  // come completiva esprimente constatazione = che //  con verba timendi = che ||| AVVERBIO: come;;sì;30;30
*;ne... quidem;;;";";neppure;;sì;30;30
*;se vertere;;;";";dirigersi;;sì;30;30
*;se recipere;;;";";ritirarsi;;sì;30;30
*;se dedere;;;";";arrendersi;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;lacesso;";";lacesso  -is  -ivi  -itum  -essere;||;provocare;;sì;30;30
2;requiro;";";requiro, -iris, -quisi(v)i, -quisitum, -quirere;||;chiedere;;sì;30;30
3;animadverto;";";animadverto, -vertis, -verti, -versum, -ere;||;avvertire (=accorgersi);;sì;30;30
4;exsisto;";";exsisto, -is, existiti, -ere;||;comparire;;sì;30;30
5;eicio;";";eicio, -is, eieci, eiectum, -ere;||;espellere;;sì;30;30
6;fugo;";";fugo, -as, -avi, -atum, -are;||;mettere in fuga;;sì;30;30
7;abdo;";";abdo, -is, -idi, -itum , -ere;||;nascondere;;sì;30;30
8;vasto;";";vasto, -as, -avi, -atum, -are;||;devastare;;sì;30;30
9;praeficio;";";praeficio, -is, -feci, -fectum, -fìcere;||;mettere a capo;;sì;30;30
10;consuesco;";";consuesco, -is, -suevi, -suetum, -ere;||;abituarsi;;sì;30;30
11;"sollicito (oltre a ""sollecitare"")";";";sollicito, -as, -avi, -atum, -are ;||;turbare;;sì;30;30
12;dimico;";";dimico, -as, -avi, -atum, -are;||;combattere;;sì;30;30
13;perspicio;";";perspicio, -is, -spexi, -spectum, -ere;||;intravvedere;;sì;30;30
14;pando;";";pando, -is, pandi, pansum, -ere;||;distendere;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;aedes (-is), -is;";";;||;tempio;;sì;30;30
2;aedes, -ium;";";;||;casa;;sì;30;30
3;magister, magistri;";";;||;maestro;;sì;30;30
4;concilium, -i;";";;||;riunione;;sì;30;30
5;vicus,- i;";";;||;villaggio;;sì;30;30
6;hortus, -i;";";;||;giardino;;sì;30;30
7;ver, -eris;";";;||;primavera;;sì;30;30
8;omen, -inis;";";;||;presagio;;sì;30;30
9;"monumentum, -i (oltre a ""monumento"")";";";;||;ricordo;;sì;30;30
10;incola, -ae;";";;||;abitante;;sì;30;30
11;scopulus, -i;";";;||;scoglio;;sì;30;30
12;cubile, -is;";";;||;giaciglio, tana;;sì;30;30
13;sonitus, -us;";";;||;rimbombo;;sì;30;30
14;gurges, -itis;";";;||;gorgo;;sì;30;30
